4.229194530955655118e+00 4.225696747536680675e+00
1.012303079319777810e+00 1.003301040706409575e+00
4.890631907958397084e-01 4.826537120828138239e-01
4.048422850249260851e-01 4.012156963164916212e-01
3.660834023856465169e-01 3.631324994227346781e-01
3.192567888916123531e-01 3.165724097455884789e-01
