3.831436716593292907e-02 3.847694112551560547e-02
3.379392173069985933e-02 3.391572756166535280e-02
2.753566148434118122e-02 2.769119513978111902e-02
2.221984570357051283e-02 2.198693787270852504e-02
1.459392102979515694e-02 1.460969450358548874e-02
6.136502042913404009e-03 6.210868696851451140e-03
