4.206756192039873971e-02 4.200847224419678588e-02
3.599263453574279986e-02 3.583753184551011911e-02
2.862186376733947754e-02 2.835652503319061740e-02
2.165326497158199387e-02 2.146992585740218132e-02
6.955243602120029893e-03 6.992111702552451617e-03
4.264097121147230815e-04 4.417813112444204048e-04
