4.778226951101201547e-01 4.790409054248971343e-01
1.115735921201591735e-01 1.112482985982291145e-01
5.112440412297619696e-02 5.090944446584094729e-02
3.895256192097114323e-02 3.899084686114189652e-02
2.954146797259561003e-02 2.971625834213848308e-02
2.471177569315252676e-02 2.484605277320760253e-02
