3.152658104492354063e-01 3.145007153058888560e-01
1.174102747628520127e-01 1.178259061858024648e-01
6.336999703932172379e-02 6.374225930705329501e-02
3.818066320554295429e-02 3.832311244267819911e-02
3.218016341935380636e-02 3.224174291329898190e-02
2.855898279690847683e-02 2.869703566562406896e-02
