3.796143804183869930e-02 3.827506441135426762e-02
3.196552889209242770e-02 3.204280970840632514e-02
2.367819515164516775e-02 2.369815692857559636e-02
1.661647576961774661e-02 1.671018684832430157e-02
5.646476022721798500e-03 5.673838964769236347e-03
9.333411230498477301e-04 9.657198631925678536e-04
