7.579640947356901248e-02 7.609996463423057689e-02
6.915727013701425396e-02 6.915590742620333908e-02
4.321189427584233578e-02 4.334060963807181976e-02
3.204118187949960700e-02 3.205385983909835035e-02
1.870749604561621621e-02 1.873961459587765097e-02
1.072851975913792499e-02 1.076884767281054318e-02
